id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
644,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",D,"D. I turned it into art, music, or writing.",D. You didn’t just survive—you made something from the pain. That’s powerful.,Keep creating. You never know who might need what you’ve made.,expressive,,teen
645,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",E,E. I’m not sure.  I just kept going somehow.,E. That “somehow” is your strength in disguise. You made it.,Give yourself credit. Even if it felt messy—you’re here. That means something.,quiet-resilience,,teen
646,6,6_28,28,Think about something hard you’ve been through. What helped you get through it?,TRUE,3,"Regret, Repair, and the Road Ahead",OTHER,Other,,,,,teen
647,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",A,A. Music.  It’s like it gets me without needing words.,A. Music is understanding without explanations.,Keep playlists that match your moods. Let sound carry what you can’t say.,emotional-refuel,,teen
648,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",B,B. Being around someone who doesn’t need me to act “fine. ”,B. Safe people feel like oxygen.,"When you find someone like that, even once, hold onto that feeling. You deserve more of it.",safe-company,,teen
649,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",C,"C. Nature.  Air, sky, green things.",C. The world outside reminds you you’re still alive—and part of something big.,Even stepping outside for five minutes is a reset. The earth doesn’t rush your healing.,grounding,,teen
650,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",D,D. Laughing. Even for a second. ,D. Laughter doesn’t erase pain—but it makes space to breathe.,That moment of joy is yours. You don’t have to earn it. Let it visit.,joy-spark,,teen
651,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",E,E. Creating something—anything.,E. Building gives you back control. And control feels like safety.,"Keep making, even when no one sees it. The process is the power.",maker-energy,,teen
652,6,6_29,29,What gives you energy when you feel drained?,TRUE,3,"Regret, Repair, and the Road Ahead",OTHER,Other,,,,,teen
653,6,6_30,30,"What do you want to remind yourself when people leave you out?
[playlist:Rejection]
[playlist:Believe]",FALSE,2,"Trust, Worth & What You Carry",A,A. Their party isn’t my worth.,A. Boom. That truth is your shield and your compass.,"Repeat it. Say it out loud. Your worth travels with you, not with them.",self-definition,,teen
654,6,6_30,30,What do you want to remind yourself when people leave you out?,FALSE,2,"Trust, Worth & What You Carry",B,B. I’ve got better things to focus on.,"B. That’s a redirect, not a denial. And it’s powerful.",Get into your zone. Your focus is energy they don’t get to waste.,focus-forward,,teen
655,6,6_30,30,What do you want to remind yourself when people leave you out?,FALSE,2,"Trust, Worth & What You Carry",C,C. I can still feel hurt and still move forward. ,C. Yes—you’re allowed to be both sensitive and strong.,"Let the hurt speak, then let your next step answer. That’s resilience.",strength-in-motion,,teen
656,6,6_30,30,What do you want to remind yourself when people leave you out?,FALSE,2,"Trust, Worth & What You Carry",OTHER,Other,,,,,teen
657,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",A,A. Someone who stays calm and kind. ,A. That’s a strong vision. Calm is powerful—and rare.,"You won’t always feel it, but every time you try, you build it stronger.",aspirational-steady,,teen
658,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",B,B. Someone who stands up—for myself or others.,B. That courage? It’s real. Even wanting it means it’s in you.,"Practice in small ways. One spoken truth, one boundary, one brave “no.”",bold-leader,,teen
659,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",C,C. Someone who understands how to heal.,C. Wanting to heal is already wisdom.,Healing isn’t a perfect arc. But every step you take counts—especially the gentle ones.,self-wise,,teen
660,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",D,"D. Someone who makes others feel better, even when I’m hurting.",D. That’s love—and pressure. Both true.,Just remember: you matter too. Helping others doesn’t mean forgetting yourself.,empathy-leader,,teen
661,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",E,E. Someone who doesn’t fall apart.,E. That wish comes from pain. It’s okay to fall—and still rise.,"Strength isn’t “never breaking.” It’s learning how to come back softer, smarter, stronger.",survival-hope,,teen
662,6,6_31,31,"When things feel bad, who do you want to be?",TRUE,2,"Trust, Worth & What You Carry",OTHER,Other,,,,,teen
663,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,1,Real Me & Summer Vibes,A,"A. I’m learning something—school, a skill, a game. ",A. Learning is invisible until it suddenly isn’t. You’re getting there.,Every step counts. Even slow ones. Especially slow ones.,progress-pride,,teen
664,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,1,Real Me & Summer Vibes,B,B. I’m getting better at something creative or athletic. ,B. That joy? That’s what it feels like to level up.,"Track your progress, even privately. It’s your evidence that you’re not stuck.",growth-excitement,,teen
665,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,1,Real Me & Summer Vibes,C,C. I’m helping others or doing something for the society that matters to me. ,C. That’s deep energy—the kind that doesn’t burn out fast.,Even small acts make ripples. You’re not just moving—you’re shaping.,purpose-pride,,teen
666,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,1,Real Me & Summer Vibes,D,D. Honestly? I’m not building anything right now. Just trying to get through the day.,D. That honesty matters. Some seasons are about making it through. That counts too.,,survival-mode,,teen
667,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,1,Real Me & Summer Vibes,OTHER,Or you’re working on your own kind of spark:,,,,,teen
668,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,8,Inspiration & Direction,A,"A. Working on a skill or goal, even when it’s slow.",A. You’re building something real—and it shows up in quiet ways.,Keep going. Small steps build momentum you’ll thank yourself for later.,progress-trust,,teen
669,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,8,Inspiration & Direction,B,B. Doing something meaningful for someone else. ,B. Helping isn’t a detour—it’s part of your path.,"You’re growing roots in others, not just in yourself. That matters.",purpose-through-giving,,teen
670,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,8,Inspiration & Direction,C,"C. Just showing up for what I care about, even if I’m tired. ",C. That’s strength without the spotlight.,Keep choosing what you care about. That’s what direction is.,commitment,,teen
671,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,8,Inspiration & Direction,D,D. I don’t know yet—but I want to find it.,D. That honesty is brave. Direction starts with asking.,Try noticing what gives you peace or energy. That’s your inner compass.,open-seeking,,teen
672,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,8,Inspiration & Direction,OTHER,Other,,,,,teen
673,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,7,Outside Looking In,A,A. Mostly just myself. ,"A. Spending time alone can mean a lot of things—freedom, creativity, peace—or sometimes, a little ache.","Trust how it feels to you. If it feeds you, cherish it. If it hurts, it’s okay to want more connection.",Alone,,teen
674,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,7,Outside Looking In,B,B. Mostly family. I hang out with them more than friends.,"B. Family can be a real anchor, even if it’s different from having friends your age.","Those bonds matter. And as you grow, your circle can grow too—without losing where you started.",Family or casual,,teen
675,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,7,Outside Looking In,C,C. I spend time with friends in person or texting.,C. Having people to reach for—or who reach for you—is a treasure.,"Hold those connections with care. And when you have extra room, look around: someone else might be hoping for a hand too.",Friends,,teen
676,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,7,Outside Looking In,OTHER,Other,,,,,teen
677,6,6_35,35,When someone talks behind your back,TRUE,7,Outside Looking In,A,A. I confronted them.,,,,,teen
678,6,6_35,35,When someone talks behind your back,TRUE,7,Outside Looking In,B,B. I talked to a friend I trust.,,,,,teen
679,6,6_35,35,When someone talks behind your back,TRUE,7,Outside Looking In,C,C. I tried to let it go—but it still bugs me. ,,,,,teen
680,6,6_35,35,When someone talks behind your back,TRUE,7,Outside Looking In,D,D. I drafted a 17-point PowerPoint titled “What I Would’ve Said If I Were Petty.”,,,,,teen
681,6,6_35,35,When someone talks behind your back,TRUE,7,Outside Looking In,OTHER,Other,,,,,teen
682,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,7,Outside Looking In,A,A. I stayed quiet but felt angry.,,,,,teen
683,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,7,Outside Looking In,B,B. I talked to someone afterward. ,,,,,teen
684,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,7,Outside Looking In,C,C. I still don’t know what I did wrong.,,,,,teen
685,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,7,Outside Looking In,D,D. I imagined winning an award and accidentally forgetting to thank them.,,,,,teen
686,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,7,Outside Looking In,OTHER,Other,,,,,teen
687,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,7,Outside Looking In,A,A. Doing something I’m good at—it reminds me who I am.,"A. That’s confidence that comes from action, not approval.",Keep practicing. Skill builds self-worth in a way likes never could.,self-renewal,,teen
688,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,7,Outside Looking In,B,B. Talking to someone who reminds me what matters.,B. That voice outside you strengthens the voice inside you.,"Keep those people close. And if you don’t have one now, be that voice for yourself.",values-anchor,,teen
689,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,7,Outside Looking In,C,"C. Remembering this is temporary, but what I’m working on isn’t.",C. That’s perspective. You’re already thinking beyond the moment.,Write down your “why.” Even a one-line goal keeps you from drifting.,future-focus,,teen
690,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,7,Outside Looking In,OTHER,Other,,,,,teen
